,ID,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83
ZT0_cycle,102120_right_com4,0.059038407,0.000242178,0,0.02436804,0,0,0.241072297,0.372543961,0.062733228,0.155957219,0.566055499,0.159233439,0.097200138,0.07549602,0.032131532,0.003952137,0.000486775,0.016330141,0.033234923,0.004499477,0.439689493,0.152532891,0.195372977,0.814165382,0.401986886,0.04849046,0.071378832,0.06579722,0.195667293,0.113152296,0.291421524,0.196832393,0.095983292,0.113399215,0.144865723,0.141846331,0.108630913,0.03928839,0.068633641,0.168943207,0.010910538,0.04763389,0.220447003,0.227473483,0.029038087,0.008654713,0.188082485,0.283097288,0.153881518,0.118248682,0.026480762,0.249862073,0.412660357,0.420654564,1,0.687056915,0.967576082,0.703466102,0.331563203,0.245966572,0.247260092,0.015341865,0.132433604,0.016973126,0.073105774,0.044861428,0.124364064,0.092356148,0.002581562,0.143389464,0.083856484,0.095452242,0.15585195,0.12351488,0.098891834,0.094461343,0.293911198,0.26293785
ZT0_cycle,102120_right_com5,0.031274599,0.006984674,0,0.00025252,0.000285287,0.002717732,0.039567302,0.196536923,0.000344507,0.088579396,0.308453217,0.259354324,0.427786964,0.40940351,0.24898375,0.176069081,0.01336679,0.004043951,0.029015171,0.11021283,0.398323217,0.0871294,0.005641854,0,0.006550668,0.001507532,0.001346447,0.137221667,1,0.152005492,0.134234936,0.333246198,0.556373045,0.625631963,0.763355319,0.729004005,0.880285242,0.713952137,0.020286286,0.250331683,0.210232011,0.064606683,0.068849401,0.466788688,0.289469211,0.037554077,0.005497938,0.000370182,0.000174685,0,7.77E-05,0.004226376,0.002575322,0.000494991,0.139950811,0.127908302,0.536239542,0.110858196,0.195929712,0.50221214,0.474343223,0.326524975,0.534916936,0.259516711,0.549702802,0.346208298,0.003700858,0.130217296,0.024088832,0.00083994,0.104813793,0.33748681,0.230126435,0.063171233,0.23189469,0.089853304,0.000937712,0
ZT0_cycle,102120_right_com6,0.003828881,0.001295952,0,0.001548635,0.00038092,0.002351598,0.002718906,0.006099648,0.268954174,0.000409333,0,0.014811418,0.102516671,0.04554047,0.342381907,0.057653246,0.059543147,0.399639046,0.013428118,0.073582863,0.011974533,0.000987674,0.000139332,0,0,0,0.000591684,0.001413269,0.008490201,0.003522311,0.020630682,0.01902103,0.019948635,0,0.006296282,0.002001537,0.001497891,0.004336417,0.001071254,3.26E-05,0.000349807,0.005987269,0.092895705,0.00047897,0.001095315,0,0,0.000895863,0,0,0.000199163,0,0.000278795,0.006649775,0,0,0.004133254,0.018349388,0.006563536,0.00320747,0.166126158,0.0353816,0.073487708,0.065972225,0.104063894,0.004845945,0.046985803,0.003433808,0.006033284,0.003914758,0.001232156,0.005509788,0.006642204,0.026654374,0.04148476,0.015765784,0.099278106,0.163518913
ZT0_cycle,102720_left_com1,0.048680502,0.141999585,0.032967544,0.188048145,0.014178979,0.043698492,0.397321158,0.311922977,0.115500639,0.126863678,0.660072972,0.332752548,0.265727202,0.460290014,0.025408545,1,0.10661949,0.274110581,0.147832648,0.073006743,0.201225659,0.130097951,0.009611186,0.014699995,0.051566839,0.083832832,0.059426131,0.129323229,0.033179407,0.115080925,0.197265377,0.087641037,0.141605359,0.149333513,0.116509351,0.11435487,0.204060637,0.053802595,0.135487911,0.202729708,0.129112964,0.160590257,0.201148824,0.039210119,0.083440652,0.109856043,0.055593691,0.121903055,0.130281714,0.030840094,0.018964786,0.074050245,0.099724472,0.06234291,0.758164687,0.31167739,0.338616964,0.649148812,0.433286516,0.16128262,0.025199974,0.162039322,0.419956689,0.073426609,0.012035064,0.002329395,0.410786614,0.0570703,0.012328704,0.02013494,0.047033901,0.068037486,0.014556698,0.030725672,0.058496351,0.088362896,0.308078952,0.017873058
ZT0_cycle,102720_left_com2,0.135285603,0.098912901,0.028586,0.058904004,0.024895714,0.050730988,0.014531004,0,0,0,0,0.009678918,0.069384466,0.056775156,0.349823437,0.443565195,0.0890223,0.006755256,0.335546207,0.115194829,0.275456968,0.004380335,0.000120311,0,0.000396154,0.002039676,0,0.001978418,0,0,0,0,0.02017165,0.01859343,0.016760149,0.033687698,0.542195612,1,0.182997188,0.243202544,0.08060327,0.055756005,0.165650586,0.223405371,0.122108716,0.049549516,0.230424246,0.032567176,0.004379767,0.091934338,0.662473763,0.273569285,0.095059904,0.772177602,0.171659043,0.514065476,0.157026995,0.032789637,0.143644104,0.241023005,0.112111091,0.331610336,0.299471222,0.224425512,0.274868166,0.259733571,0.305769642,0.317301827,0.423168184,0.183069739,0.008412497,0,0,0,0,0,0,0
ZT0_cycle,102720_left_com3,0.11451398,0.185181251,0.323015835,0.326891337,0.979434525,0.558274998,0.993926622,0.415383619,0.267094779,0.235248619,0.304047184,0.347426419,0.4339895,0.69823585,0.401501669,0.054224086,0.170804322,0.493020611,0.151736787,0.177663359,0.103122983,0.012562873,0.231439698,0.018856102,0.064054768,0.261625172,0.029199126,0.00186295,0.000268866,0.006977963,0.335319676,0.445717856,0.308024784,0.414859139,0.076869763,0.034674767,0.090847547,0.127881725,0.556978425,0.212063355,0.024018688,0.218827615,0.437702127,0.258871727,0.24891504,0.093220375,0.166981147,0.028747284,0.08070186,0.009633999,0.064412504,0.110342294,0.06799549,0.164923786,0.524198591,0.628374545,1,0.903540416,0.661534843,0.279747795,0.596156216,0.293503312,0.462773068,0.30272001,0.007329563,0.001841281,0.002690597,0.261182367,0.139825811,0.097467541,0,0.122346107,0.2477843,0.250757994,0.575200079,0.545861732,0.35982347,0.289529713
ZT0_cycle,102720_left_com4,0.023027749,0.029016189,0.058934458,0.0098448,0.091212,0.053722191,0.209320478,0.213955142,0.231065699,0.626640423,0.192647979,0.518391366,0.187336684,0.029596225,0.000201923,0.009216164,0.174564027,0.290252159,0.162143263,0.050389608,0.075154272,0.011537396,0.000389539,0.001746503,0.002813371,0.024616369,0.095312549,0.024080069,0.00691381,0.005782933,0.105503273,0.335463138,0.255109809,0.193527136,0.128443267,0.041547008,0.355282585,0.074128507,0.127374014,0.105871452,0.21348069,0.044149068,0.030124077,0.01279458,0.003368119,0.000416954,0.004775772,0,0.000494836,0.000785913,0,0,0.043292146,0.015461805,0.297838892,0.284884209,0.04087933,0.289505798,0.092007567,0.201682709,0.228252467,0.456890915,1,0.738124313,0.667165708,0.031769704,0.023307892,0.007719132,0.00371921,0.006078623,0.001384439,0.013735655,0.026976753,0.001829841,0.009891169,0.000177799,0.009398315,0.044673868
ZT0_cycle,102720_left_com5,0.074542804,0.126489947,0.562836365,0.558516237,0.251732859,0.50120493,0.428255078,0.412936486,0.449821749,0.444976182,0.44104736,0.632660192,0.412369242,0.749171378,0.624682429,0.546478984,0.470748161,1,0.199918653,0.243312054,0.077618092,0.042435064,0.024798966,0.002275107,0.008847961,0.001507133,0.000233042,0.033368763,0.015564339,0.08922076,0.014087247,0.198891203,0.09539748,0.263080294,0.3751149,0.3072078,0.035594179,0.041474501,0.066793752,0.11813678,0.063064866,0.027019076,0.037493554,0.032224757,0.000346385,0.001957668,0.015960588,0.020151499,0.033695852,0.031235951,0.021178388,0.136351282,0.321316685,0.614092487,0.42370208,0.213497461,0.308944601,0.016598061,0.131851856,0.123622966,0.170363832,0.140000509,0.036277682,0.133784189,0.030741403,0.015155105,0.028671173,0.025525167,0.010931178,0.001653066,0.006312562,0.003486563,0.013178804,0.0140043,0.001716672,0.000379435,0.000694646,0.010992605
ZT0_cycle,102720_left_com6,0.10848991,0.041478423,0.041929589,0.101703704,0.120120179,0.27651974,0.310188372,0.464723467,0.306333341,0.212260608,0.043343671,0.018079402,0.087302411,0.021149202,0.086193235,0.254322596,0.181326137,0.066810561,0.151196302,0.073676861,0.078112733,0.076539184,0.065398709,0.041798444,0.025040677,0.043053992,0.135491834,0.330867899,0.267448982,0.154390946,0.126416368,0.291583242,0.254096106,0.065524673,0.169540093,0.281975392,0.129873633,0.248989435,0.177751047,0.148139841,0.233046306,0.200445829,0.247670516,0.028711651,0.049085147,0.011829072,0.07064724,0.054565911,0.013822006,0.000627939,0.010301224,0.150423976,0.282481476,0.158365737,0.319650889,0.224299837,0.782911172,1,0.67644084,0.337823364,0.864891362,0.548521402,0.04929681,0.073954756,0.162425318,0.042972402,0.015584307,0.065077669,0.0374308,0.103222609,0.063379709,0.050958879,0.084743033,0.030137971,0.048870302,0.001999099,0.046107721,0.297993187
ZT0_cycle,102720_right_com1,0.136045712,0,0.010148692,0.020968665,0.06657512,0.16185323,0.352529128,0.41737067,0.391848152,0.063861453,0.292028158,0.788528026,0.572844992,1,0.98125602,0.289661053,0.167648862,0.098180835,0.451361577,0.317064213,0.103815212,0.085461701,0.046688992,0.000588619,0.062421233,0.071010885,0.014183211,0.150893704,0.132989857,0.011568229,0,0,0.00363798,0.042603714,0.457398349,0.646795925,0.499824024,0.454228511,0.169690402,0.523689781,0.007952585,0.511041555,0.501669682,0.072428906,0.042477495,0.00804364,0.002034895,0.00322786,0.000224283,0.003038558,0.005409505,0.001933885,0.007290513,0.014688934,0.051808356,0.000349072,0,0.000573963,0.042552585,0.020044041,0.008915542,0.549785439,0.537621872,0.427827661,0.399874786,0.602045354,0.410859891,0.268956006,0.052211731,0.25265306,0.407467731,0.024663091,0.316388402,0.291621682,0.146681584,0.15555246,0.317273725,0.616651263
ZT0_cycle,102720_right_com2,0.051980854,0.029355969,0,0.003973885,0.004743625,0,0.459737582,0.444416206,0.356378971,0.427556181,0.637419582,0.077337917,0.09764281,0.186155146,0.583608004,0.456262163,0.738592472,0.573118101,0.027668424,0.034710632,0.021792459,0.009372332,0,0,0.005646035,0.002708477,0.000427716,0,0.022166486,0.040511073,0.113453493,0.750158019,0.38314735,0.3295999,0.116053751,0.131584017,0.264724113,0,0.029506568,0.232993582,0.246142737,0.115040536,0.005239718,0.00337179,0,0,0.031353337,0.005406986,0,3.48E-05,0,0.001223703,0,0,0.114852623,0.157982911,0.013431114,0.004830296,0.044635206,0.534385599,0.330103674,0.313168463,0.267723933,1,0.224045391,0.529974,0.006237465,0.001884041,0,0,0.003164272,0.004813252,0.018136172,0.002011544,0.009712917,0,0,0
ZT0_cycle,102720_right_com3,0.024935522,0.009213275,0.019335095,0.032854585,0.013157807,0.005977871,0.121086495,0.100447065,0.05318986,0.107948491,0.125096309,0.096254227,0.051911682,0.312410329,0.127692054,0.020468843,0.043954267,0.107425403,0.011558197,0.003208049,0.00524631,0.014357337,0.031528091,0.056736037,0.044522632,0.123638311,0.160116235,0.424557118,0.369693225,0.202213371,0.255926683,0.452932373,0.187867952,0.068174744,0.160591487,0.064209735,0.085138415,0.086954607,0.106909874,0.373341809,0.900461971,1,0.514569497,0.83937253,0.010220381,0.057092641,0.108549396,0.021278194,0.122232505,0.039623154,0.050225229,0.011754313,0.235310175,0.314876671,0.384872423,0.123380624,0.298354756,0.296502934,0.352988406,0.10240995,0.138749623,0.077302495,0.07797248,0.091035077,0.173607003,0.192687009,0.102256194,0.08134668,0.088414892,0.087557923,0.042686511,0.014129462,2.93E-05,0.005831802,0.027237097,0.389171322,0.890416047,0.265848568
ZT0_cycle,102720_right_com4,0,0,0.048174513,0.00103221,0.019909725,0.081500734,0.06724237,1,0,0.000481395,0,0.008709821,0,0.024892088,0.141182872,0.668972617,0.499316527,0.429841358,0.197840291,0.283591804,0.05005002,0.005292925,0.037331239,0.107511006,0.017225127,4.14E-05,0.010885422,0.005150363,0.153682428,0.01803248,0.011404533,0.624326058,0.024971857,0.013190772,0.100017756,0.142648999,0.818033553,0.646339446,0.095837024,0.705456354,0.653254615,0.220627062,0.886081366,0.133926578,0.019055735,0.001296234,0.00540078,0.021600311,0,0.016718943,0.022426144,0.011089346,0.046324815,0.165685659,0,0.960512884,0.139370909,1.50E-05,0.000867375,0.013648853,0.050450394,0.453827663,0.299275808,0.374784579,0.377750212,0.323671476,0.131505968,0.126801876,0.008523694,0,0,0.002400535,0.000604622,0.001263641,0.047083256,0.012421358,0.001441576,0.074855691
ZT0_cycle,102720_right_com5,0.009229356,0.026032429,0.009036999,0.000530493,0.00608181,0.001202094,0.042728163,0.040457186,0.003670001,0.042994801,0.052497594,0.012234836,0.040105277,0.021703197,0.079951402,0.041198088,0.036809531,0.0240476,0.013077191,0.003912375,0.001396171,0.001995238,0.005327931,0.000173176,0.004262694,0.004578325,0.004180235,0.001181929,0.051587759,0.002331373,0.045447371,0.125439386,0.061617281,0.036461783,0.100904389,0.128447716,0.079023873,0.302268049,0.136962561,0.061053376,0.001091561,0.001690962,0.001221457,0,0.036194028,0.087829267,0,0.00083574,5.64E-06,0,0,0.002370575,0.163756821,0.757228596,1,0.338287015,0.172532995,0.253780966,0.307298858,0.22653718,0.146203744,0.117853033,0.011962101,0.06216291,0.238968128,0.344868276,0.001329865,0.000819119,0.001533903,0,0.000333332,0.005363819,0,0,4.12E-05,0.006900244,0.027216693,0.009636102
ZT0_cycle,102720_right_com6,0.004821421,0.001460396,0.000700633,0.000271673,0.000233166,0.04128294,0.206013178,0.570505843,0.580871411,0.460197331,0.067002766,0.018576242,0.022634463,0.124729932,0.052100294,0.036789948,0.094959103,0.016373177,0.002766168,0.002076591,0.002732225,0,0.00229215,0.00028266,0.000772755,0.004445754,0.00222019,0.001441517,0.000985304,0.025269527,0.186410332,0.559032372,0.48602583,0.577333505,0.543533831,0.625626696,1,0.305921753,0.125319826,0.006634212,0.005491842,0.004770468,0.019151288,0.042752358,0.011933203,0.003938754,0.032663672,0.003139869,0.089458467,0.168379116,0.077580418,0.313985193,0.101825886,0.092916526,0.152594037,0.040711563,0.141450604,0.250149509,0.137958139,0.22475829,0.19982357,0.394540203,0.146992398,0.009926704,3.52E-05,0,0.073154598,0.326223558,0.003954457,0,0,0,0,0.000194907,0.007802287,0.007995726,0.153116998,0.036973454
ZT0_cycle_mean,ZT0_cycle_mean,0.072048706,0.079360278,0.056844028,0.08101239,0.083970204,0.124245676,0.255546709,0.369350173,0.222898343,0.223189785,0.264053465,0.231234666,0.231301331,0.252431787,0.249751421,0.273108361,0.203391799,0.30431321,0.153906467,0.139378644,0.133639174,0.108727579,0.082613834,0.060953505,0.048419052,0.07816902,0.074467147,0.112299385,0.150952045,0.125934602,0.123415846,0.304176492,0.243968386,0.242918405,0.257544053,0.245606176,0.271872865,0.252900911,0.177439746,0.189942057,0.152870648,0.171696246,0.230509555,0.146500795,0.101141911,0.044582456,0.069605017,0.077317703,0.034053767,0.026803959,0.045466184,0.074310345,0.084371435,0.182621375,0.247205306,0.2159541,0.222197743,0.20416857,0.165506403,0.152016378,0.206975259,0.198727867,0.210828934,0.191987407,0.173867652,0.16007278,0.117433264,0.103756087,0.075997517,0.083434782,0.044471594,0.048487034,0.075508855,0.044092471,0.058788164,0.068329605,0.120547303,0.110689011
ZT0_constant,110420_left_com1,,,,,,,0.555506446,0.49786439,0.791133681,0.233353332,0.309894101,0.204800338,0.503687996,1,0.670315037,0.814149907,0.602827653,0.531489618,0.507111439,0.69771987,0.547363372,0.667359962,0.665227385,0.796504167,0.867516035,0.548327132,0.857104331,0.566900971,0.561658967,0.810792437,0.662912862,0.641281369,0.501947183,0.539810392,0.535811465,0.313150596,0.684316474,0.599684378,0.429682159,0.720600225,0.494165149,0.286716661,0.000361237,0.39990021,0.308009085,0.310666508,0.220438688,0.205950042,0.392370332,0.313121128,0.384168786,0.435047241,0.605881841,0.350478677,0.852212165,0.329780586,0.36272681,0.605744589,0.73674628,0.357157716,0.030211025,0.16034941,0.124799166,0.487235821,0.47702751,0.605040536,0.637273107,0.038044388,0.194086016,0.144386314,0.193253618,0.323086725,0.070871819,0.469068197,0.451004172,0.158127217,0.091393808,0.181247011
ZT0_constant,110420_left_com2,,,,,,,0.206389047,0.553066632,0.712241306,0.46385891,0.83292219,0.141289584,0.1074162,0.108861991,0.352130672,0.362814886,0.593993676,0.383979013,0.030492474,0.044217039,0.220711187,0.580636813,0.492796249,0.375716895,0.57459216,0.527132221,0.484625443,0.339242436,0.538123173,0.507649121,0.28792557,0.197866802,0.244644752,0.365848427,0.145834204,0.038158267,0.105224057,0.146680898,0.03847178,0.192509611,0.211979567,0.266553277,0.118444103,0.096477743,0.134560399,0.283971389,0.252965516,0.666007008,1,0.572499458,0.398716289,0.230184105,0.270932959,0.342975601,0.022165376,0.033695337,0.035449761,0.014499498,0.220694529,0.193776514,0.144005276,0.204239449,0.206944848,0.284789143,0.301684809,0.214588947,0.34028045,0.353986297,0.113613458,0.862807487,0.240864664,0.350477233,0.203051821,0.366235034,0.577289131,0.480298561,0.46506385,0.24684895
ZT0_constant,110420_left_com3,,,,,,,0.232430682,0.17867559,0.045436254,0.532557521,0.093058705,0.228348671,0.236529996,0.145531186,0.355330721,0.043243275,0.111188243,0.33285225,0.206958463,0.13322528,0.036250001,0.390466709,0.276851361,0.530036423,0.260549467,0.054490665,0.349917436,0.263539534,0.003120359,0.167860955,0.140178458,0.10274571,0.045020297,0.166414092,0.144583171,0.224020534,0.190935774,0.116945511,0.091544716,0.086860613,0.118171993,0.135262803,0.155963719,0.379082938,0.578602996,1,0.642247533,0.431598708,0.341457513,0.164969569,0.210955114,0.155613506,0.192796833,0.26531608,0.090311538,0.554437391,0.554210043,0.581685633,0.387993566,0.391420094,0.571286495,0.401487357,0.159560275,0.181617244,0.067950617,0.093682035,0.088363613,0.058676318,0.042215246,0.154140066,0.356516037,0.161758768,0.079219878,0.207497937,0.287358152,0.743972145,0.304600474,0.304675874
ZT0_constant,110420_left_com4,,,,,,,0.027286561,0.227404002,0.504617467,0.244422469,0.158244401,0.063302961,0.316127995,0.670169559,0.220741199,0.039177127,0.076954604,0.506096116,0.301061684,0.048353859,0.00939863,0.025430067,0.030824466,0.164651545,0.254471175,0.412060612,0.199147087,0.125505221,0.138213538,0.142093607,0.149773799,0.159325138,0.184688907,0.24049772,0.077814627,0.00830232,0.07910945,0.147516624,0.210860084,0.290169287,0.007119348,0.019913842,0.008377485,0.009829499,0.007584442,0.001626256,0.195668851,0.242074093,0.135166678,0.421912416,0.168851477,0.222449407,0.066917839,0.353198441,0.271174131,0.43842371,0.667403953,1,0.727213039,0.971265266,0.579424029,0.95691726,0.175243681,0.157786552,0.092432233,0,0.085859596,0.044225437,0.405837287,0.227236186,0.018829765,0.528247028,0.049358315,0.470614332,0.400332278,0.570982914,0.303566717,0.039854774
