,ID,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84
Big_cycle,1003_cycle_com1,,,0.106533646,0.031367647,0.010302624,0.102880058,0.134143674,0.279172839,0.405546972,0.477152924,0.169078057,0.134157647,0.185702205,0.265854109,0.024446659,0.056091786,0.010603858,0.001157167,0.000726901,0.064957896,0.089345299,0.007337255,0.004383914,0.005815064,0.018635304,0.139838683,0.031787774,0.065189545,0.265792058,0.371194611,0.123026466,0.936632988,1,0.189618424,0.304645344,0.305358931,0.072544648,0.1801109,0.010500907,0.004703894,0.001134392,0.006339905,0.00236741,0,0.018045523,0.008844282,0.046305279,0.024790116,0,0.074171986,0.06503901,0.021165563,0.023040886,0.109464016,0.756534526,0.436645948,0.211690385,0.073216222,0.005129963,0.007495843,0.002264978,0.008908184,0.050325952,0.003035526,0,0,0,0,5.62E-05,0.00019843,0.003372102,0,0,0,0,0.025680128,,,
Big_cycle,1003_cycle_com2,,,0.623797121,0.187842705,0.292178253,0.239480916,0.04371033,0.006375725,0.042655173,0.46879814,0.653274267,1,0.154081378,0.155029099,0.30069405,0.041149259,0.042546757,0.023218911,0.046314198,0.069162545,0.060663887,0.046579324,0.030604322,0,0.000151704,0.048642485,0.022751888,0.000162367,0.002343415,0.00011709,0,0,0.276686622,0.894465931,0.580367771,0.297288785,0.188485218,0.014011765,0.034560125,0.1575077,0.029739092,0.016857116,0.033265779,0.035259791,0.014029526,0.066669602,0.08809597,0.03068745,0.051878507,0.007678492,0.022604238,0,0.013208697,0.004869089,0.000307295,0.107948726,0.454289943,0.381805346,0.365461861,0.425708101,0.246621307,0.175850919,0.015713629,0.045831476,0.028522112,0.036978554,0.062855242,0.009238056,0.188678754,0.001728082,0.000545096,0,0.004948003,0.105499296,0.079158708,0.019728438,,,
Big_cycle,1003_cycle_com3,,,0.205716819,0.083363379,0.173266732,0.053109093,0.104863642,0.013055295,0.144428617,0.702497135,0.555203592,1,0.400263138,0.368117787,0.084724288,0.491953667,0.020400937,0.009638135,0.076401073,0.023217022,0.045134083,0.057544058,0.131556296,0.026794416,0.011891975,0.01675582,0.000928532,0,0.000801908,0.010035723,0.079918654,0.274662992,0.561627126,0.289343199,0.223702093,0.307856996,0.248116414,0.167924414,0.010790822,0.130649368,0.399952538,0.450867271,0.580868776,0.108809199,0.132061077,0.216295133,0.160464542,0.237486975,0.43732986,0.328864881,0.075247411,0.55421437,0.522821441,0.034130591,0.083988846,0.000330546,0.262647001,0.000986768,0.00252261,0.002797472,0.077985353,0.064442528,0.028903941,0.109337105,0.118038742,0.046918688,0.234054019,0.079868607,0.09724314,0.257510928,0.053687583,0.066070645,0.206912083,0.005434831,0.022560427,0.011073182,,,
Big_cycle,1003_cycle_com4,,,0.043440548,0.081533658,0.17097929,0.480986817,0.214060616,4.20E-05,0,0,0.005800083,0.030273143,0.024275163,0.023645695,0.005260754,0.003551366,0.000951107,0,0,0,0.001782386,0.000247677,0.012358366,0.026021229,0.00820212,0.041403734,0.096142829,0.076929351,0.10949523,0.453591229,0.677704831,0.792221685,0.442370431,1,0.790686559,0.625953763,0.383473808,0.310204687,0.136699904,0.000849616,0,0.000575302,0.001197673,0.000319296,1.39E-05,0.040057643,0.165583982,0.223007991,0.075908693,0.011162112,0.007656543,0.022438199,0.037641395,0.045776965,0.021183754,0.104142187,0.00471887,0.000581273,0.007559762,0.003010371,0.00049879,0.001951595,0,0,0,0,0,0,0,0.002965169,0.067852307,0.131002977,0.031614652,0.025012694,0.023189481,0.003730162,,,
Big_cycle,1003_cycle_com5,,,0.061664094,0.053018924,0.058984149,0.161093254,0,0.017518995,0.235740505,0.576901571,0.529063036,0.77246461,0.225449349,0.428670088,0.19727327,0.03078501,0.004517268,0.038958421,0.026249326,0.017069852,0.001193783,0.059711412,0.065691928,0.035205436,0.150635818,0.001803917,3.66E-05,0.00019486,0.003023191,0,0.023571707,0.10693679,0.188395612,0.182163356,0.07588731,0.027127535,0.033036127,0.044878477,0.000779535,0.011069679,0.009075002,4.45E-05,0.001780769,0,0.008824533,0.000393733,0.001805923,0.022762308,0.038119552,0.001838732,0.001166762,0.221025995,0.005082401,0,0.04218506,1,0.000899107,0,0.007545866,0.018594335,0.024846786,0.012561382,0.009261465,0,0.000159673,0.000217513,0.000537464,0.000618287,0.001531165,0.000983698,3.65E-06,0.005809271,0.003493581,0,0.000388759,0.002558302,,,
Big_cycle,1003_cycle_com6,,,0.160039373,0.118140839,0.195855005,0.131466633,0.014484944,0.003419778,0.003015979,0.00921889,0.049124986,0.108418422,0.113354806,0.260269608,0.20628754,0.109174362,0.148052895,0.255906532,0.095482318,0.109596213,0.048904674,0.065149089,0.202548611,0.285497454,0.490007615,0.549255043,0.926771617,1,0.962947417,0.024178482,0.407577249,0.08100937,0.101596959,0.235993959,0.04533603,0.016663181,0.267524395,0.269721567,0.174072301,0.045772912,0.000581823,0.019623331,0.230074165,0.015704156,0.045744228,0.101355591,0.027359359,0.083652144,0.29053514,0.04654181,0.021424452,0.102878322,0.008543591,0.138103443,0.04116474,0.05554974,0.183867683,0.176950131,0.102906283,0.203409845,0.014048554,0.068432771,0.006867213,0.059242925,0.013129016,0.063486214,0.078298945,0.058336194,0.087141079,0.093111994,0.014789445,0.046654368,0.041959477,0.015650666,0.000713589,0.01648183,,,
Big_cycle,912_cycle_com2,,,,,,0.371384617,0.63202667,0.015286582,0.018796408,0.051404661,0.004298841,0.024065059,0.012712379,0.000335765,0.27666001,0.025217694,0.091576998,0.009312301,0.00024108,0.013115072,0.032094209,0.123023044,1,0.120557106,0.088138055,0.044409967,0.15720146,0.16828394,0.375059527,0.042220272,0.000203236,0.041239492,0.020557388,0.001420593,0.093557236,0.178724581,0.163028319,0.032500555,0.004338256,0.003910068,0,0.022878929,0.018288485,9.13E-05,0.000745422,0.000103577,0.004456695,0.001089937,0.022811031,0.201977822,0.03071456,0.070588234,0.000635494,0.219302471,0.264307151,0.578241838,0.192346476,0.156402137,0.177548882,0.088662517,0.255044824,0.131099923,0.001238751,0.136018805,0.033640411,0,0,0,5.56E-05,0.000566938,0,0.00086671,0.006083052,0,0.151909314,0.557402871,,,
Big_cycle,912_cycle_com3,,,,,,1,0.481078176,0.40458072,0.003739886,0.019767671,0.000919442,0,0.043516757,0.082168321,0.205691439,0.075050699,0.146188345,0.015850132,0,0,0.027700132,0,0.004319184,0.023508661,0.001459574,0.002023412,0.00422251,0.00155165,0,0,0.004662537,0,0.020146531,0.010045592,0.000845478,0.001279477,0,0,0.028166088,0.007055882,0,0.000858254,0,0.085882503,0,0.000432017,0.006056247,0.090284961,0.137391073,0,0,0.034692914,0.044195679,0.007307582,0.317041629,0.544390966,0.155724574,0.150061208,0.126248978,0.290150453,0.065840667,0.002985946,0.190902451,0.037092252,0.00191091,0,0.001983406,0.008701688,0.01617395,0,0.162506817,0.081857777,0.002252716,0.008274363,0.013920818,0.011343049,,,
Big_cycle,912_cycle_com4,,,,,,0.183428884,0.046676967,0.023587896,0.017228887,0.109954534,0.000666977,0.052432878,0.146708793,0.069333164,0.062189845,0.002727971,0.111192521,0.051277119,0.055971022,0.051390666,0.011336403,0.009250106,0.012738575,0.020554982,0.125406339,0.262156491,0.030125644,0.246823321,1,0.664926483,0.202094371,0.356469595,0.256310085,0.100480968,0.142296729,0.275644185,0.116567352,0.207424795,0.15857446,0.135714282,0.123170496,0.010546659,0.017401975,0.002132848,0.148956938,0.024977343,0.052888506,0.254647838,0.143255235,0.092447754,0.030472655,0.089881106,0.0980466,0.047361751,0.010196637,0.321760453,0.779364347,0.736831304,0.786686868,0.436669462,0.152724406,0.408127888,0.02644628,0.221680205,0.362787782,0.06947971,0.031869328,0.103299443,0.123477389,0.215491885,0.002429201,0.236301019,0.622446696,0.5713185,0.651621528,0.868788346,,,
