"","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83"
"112420_right_com4","0.00760700246191406","0.0091787125703125","0.0106208825625","0.0092061325","0.031900598","0.143151333125","0.288884488125","0.3971762215","0.437892866875","0.345315118375","0.26747687175","0.34585846675","0.465170046375","0.57596107875","0.628024178","0.506753288375","0.398468263125","0.37294275175","0.35652082025","0.365746996125","0.316192505625","0.2582110695","0.192527175625","0.117733878","0.0921104755","0.04223932125","0.000769824499999999","0.001196640125","0.002192885875","0.01710316775","0.049598394375","0.07490085275","0.086747273","0.081353083375","0.055397319","0.033821755625","0.033703772375","0.042435939125","0.065388672375","0.133237366625","0.21915235825","0.255056528875","0.230824510875","0.159901466","0.063394226","0.010347335125","0.00711441775","0.008932284875","0.008598161","0.009523648875","0.010873808375","0.01045758675","0.009127461375","0.043778921125","0.2010887325","0.388593377375","0.489105086","0.51095018075","0.3814877705","0.265799813","0.265536172625","0.288099584125","0.31502702225","0.376734890125","0.4024980015","0.370667008","0.3601014195","0.224144738","0.09768886475","0.04903363025","0.002651371125","0.0036199915","0.006155308375","0.011125190875","0.01762693025","0.038408482375","0.099147297125","0.151697143265625"
"112420_right_com5","0.000308454813232422","0.000347352662109375","0.000337380546875","0.000707212375","0.0022012555","0.003603412","0.02286008725","0.124751190875","0.27598871825","0.4081188535","0.578121908","0.69665653575","0.669555316375","0.565685896","0.378930383125","0.170904273375","0.0710779445","0.10478782675","0.210630184125","0.292102243625","0.327466427375","0.329676881625","0.300524923625","0.253406550625","0.1990277225","0.1340672555","0.055696162375","0.00924985474999999","0.010013611375","0.0273438645","0.051532453","0.06557607325","0.058255773875","0.04908468125","0.037249863625","0.0361154815","0.067510999375","0.09689607525","0.121774549125","0.167147615125","0.222849458875","0.292913902875","0.322648071625","0.285636469875","0.219316958375","0.157349155125","0.146675666875","0.184915597","0.2169429495","0.216204710125","0.22918123","0.233620570625","0.246266965125","0.264684939125","0.25215090775","0.253540442","0.290629467625","0.380480167875","0.430501090125","0.428712354125","0.37338995925","0.22640500825","0.120857599375","0.06579539375","0.02916722225","0.024759702625","0.023316056625","0.0149053475","0.004633014125","0.002842973625","0.003856584625","0.004245720625","0.00382749175","0.003107534375","0.001436596625","0.000264492875","0.000268519625","0.000402137078125"
"112420_right_com6","0.00211988036987304","0.00279730886523437","0.003351966171875","0.003586023375","0.0343487105","0.1015360225","0.167200766875","0.2585620365","0.3204593715","0.29188892275","0.23920855075","0.15718866925","0.073993380875","0.049489866875","0.053168196375","0.05692115075","0.063490321375","0.075233603","0.113790550625","0.18708365425","0.250239094625","0.267201691875","0.231634428375","0.153575001125","0.081800876625","0.077104738375","0.133642933625","0.21388135","0.34323744025","0.443511778","0.475012747625","0.492574949","0.41189865925","0.28532721675","0.193024553625","0.110649876125","0.09088316625","0.12496773425","0.146171585","0.144116677875","0.129152811375","0.113660144125","0.135781834125","0.1601749175","0.152895525875","0.13323438825","0.08987351625","0.0600657215","0.0524766805","0.045555825375","0.042339121875","0.0524654425","0.06489596125","0.067794311625","0.069016344625","0.075376495125","0.104889517625","0.126797166625","0.117007883875","0.08686002175","0.054513632375","0.0614760425","0.10980357075","0.163139144875","0.263444495375","0.382987043875","0.522124992875","0.5926672665","0.490223081875","0.385999974625","0.27632335425","0.198047810375","0.19120684075","0.1414662635","0.0608765105","0.011997598875","0.00693580975","0.00722994459375"
"120220_left_com1","0","0","0","0","0","0.00044871575","0.008975015625","0.021469804125","0.03858023175","0.07180622925","0.089863701375","0.08780935125","0.107036662875","0.13652900025","0.195088901125","0.333083464125","0.516704521125","0.585933703875","0.50971847975","0.3648960745","0.14715814025","0.015607369125","0.0076566875","0.00444445575","0.00257387825","0.0025166305","0.004322664625","0.006869957875","0.00810024125","0.008464219375","0.008584159875","0.010210460125","0.010800724375","0.010065319875","0.009689794","0.01171788675","0.017194126875","0.022670200125","0.02819849225","0.030331404875","0.028021526875","0.028690887375","0.0258936925","0.017977774125","0.012640579875","0.006111128125","0.000884585125","0.00172072825","0.00337591625","0.003533787875","0.0036916595","0.002638804875","0.002107767875","0.008478589625","0.0230899285","0.043873120125","0.05706635975","0.052486177875","0.0518202595","0.050669509625","0.055466387125","0.08970503975","0.10991755625","0.107330015375","0.117695703625","0.11517970775","0.095580259625","0.082919410375","0.0890352675","0.098884182625","0.093397270625","0.0884859315","0.05326581025","0.010493014625","0.002968525875","0.012907819875","0.02367003225","0.02828443803125"
"120220_left_com2","0.000993034987060547","0.000825096802734375","0.000707589671875","0.000381548375","7.4758625e-05","0.00184677675","0.00511168775","0.01034517425","0.01539755725","0.015411097","0.022455206","0.028277475","0.047282669375","0.129762235375","0.261939308625","0.369583074375","0.427091045875","0.421275674625","0.321198748","0.211260640125","0.134944709625","0.076054860625","0.058130639125","0.076627845","0.09068250425","0.07252669275","0.048364554125","0.022413210625","0.00637866375","0.067361332","0.132763782625","0.16873380375","0.232146847125","0.242231479375","0.231239069","0.238373554875","0.25004709675","0.35366096225","0.4780393925","0.547543118","0.5904828415","0.5151830825","0.469592006875","0.4742580025","0.42115632325","0.370216494375","0.2430989305","0.130007556625","0.077996869875","0.03939572","0.03315851075","0.027808694375","0.013359375875","0.03433983075","0.08048077525","0.13373791875","0.181910688875","0.172078018125","0.1547099365","0.139952432375","0.1137069345","0.12837730375","0.151810969125","0.147185948125","0.14434760775","0.12311037175","0.083535515","0.056325867875","0.041072829125","0.027114505","0.0159093875","0.0203063025","0.02564142525","0.032865905375","0.054546633875","0.059334658125","0.049343877625","0.046473538828125"
"120220_left_com3","0.131438778149414","0.137249957070313","0.1327376335625","0.1171247795","0.081409811625","0.046912931625","0.05483548275","0.09919010175","0.174243432625","0.25455086375","0.3090676705","0.360995453875","0.46247323225","0.519357097875","0.456316946875","0.4024550035","0.361638398875","0.36651750875","0.42673333775","0.415545615125","0.292062237375","0.1656207185","0.11571535125","0.109542501125","0.122501079625","0.1114325925","0.078749417125","0.044943608125","0.022692854625","0.029623737625","0.07672218275","0.147204463125","0.194227108625","0.20404236175","0.17061464","0.112395802875","0.09672622175","0.110179278875","0.112186184125","0.132768466375","0.16440524675","0.19927205175","0.277666302875","0.331082981","0.315780575875","0.273323410625","0.191612649625","0.12382503475","0.134003228375","0.228039285625","0.37790312675","0.46439078175","0.443744568625","0.396269198375","0.314317000125","0.319722701","0.373517326","0.303697802375","0.22187452325","0.10960753925","0.01328988425","0.00436066949999999","0.00367893975","0.003153031375","0.003352245125","0.053637051125","0.1052146135","0.1068017495","0.107023216625","0.05830512025","0.006716351625","0.00397346075","0.003774459375","0.002252126375","0.00076746675","0.00042861725","0.000322579875","0.000399870734375"
"120220_left_com4","0.106582929553955","0.0871619252753906","0.076086119953125","0.051843246625","0.03256167425","0.043978857","0.081219926625","0.129649891875","0.178091545125","0.205836128375","0.17694747825","0.136197404625","0.106999784125","0.086373517375","0.175538105125","0.2627420275","0.248926504375","0.250247878375","0.18435815975","0.117153398875","0.134529186125","0.130490196625","0.098287040625","0.063548477375","0.035821439875","0.022849967125","0.018624991125","0.01180288025","0.004275377625","0.053868489125","0.232064752125","0.379325113875","0.4291934215","0.404733552625","0.23390124975","0.097721978","0.1412289425","0.22444459725","0.282795215875","0.426620861","0.466936246","0.395942416875","0.35323984575","0.21302441175","0.09123947175","0.050290514875","0.027401508875","0.0125450945","0.000475047499999999","0.00023752375","0.000836882","0.037515458375","0.15507428475","0.25829368325","0.29099802","0.266358395875","0.1487995695","0.045580171","0.01203895225","0.00194726725","0.0099499775","0.029072871125","0.042636986125","0.041339190875","0.0343095205","0.06057629975","0.09984951425","0.118739670625","0.134701016125","0.10240057975","0.06304731225","0.0524321855","0.044391102625","0.04908076675","0.097479588375","0.15473995725","0.1628057395","0.1662820258125"
"120220_left_com5","0.0150770567915039","0.0129015315195312","0.01459353165625","0.03277879425","0.051696310375","0.0673279685","0.085701602375","0.09358848975","0.090181317125","0.0785516385","0.093459043625","0.101960797875","0.087187175625","0.082797160375","0.074697473625","0.104042498875","0.138927325375","0.173094355875","0.201256811625","0.161252034625","0.1257399065","0.09093740575","0.029989206875","0.001797742","0.000247001625","9.14999999999944e-06","0","0.0019597295","0.0337955645","0.18867167","0.330747345875","0.44958553625","0.550984580625","0.43671916175","0.307845108375","0.19200029425","0.061797325625","0.023886294625","0.0146800885","0.01308815675","0.02302250525","0.050057412","0.07861347725","0.120493807875","0.13886891175","0.109134349375","0.07658286775","0.031341363125","0","0","0","8.5979875e-05","0.00017195975","0.000618491","0.00106502225","0.000979042375","0.00137341575","0.001595433625","0.00133709825","0.00133709825","0.000856745","0.000188195875","0","0","0","0.001575724","0.0171631295","0.112532573875","0.25008258575","0.346498645625","0.3733303535","0.27863518475","0.14113987","0.043148086125","0.000908492500000008","0.000444586750000003","0.00042997725","0.00049296190625"
"120220_left_com6","0.0228143396599121","0.0191176120605469","0.021513817734375","0.021766552875","0.0203272765","0.025753308125","0.02954709775","0.037755191875","0.051091216","0.0575157235","0.056353056125","0.049034166125","0.03697331","0.024893919","0.01749310275","0.020163499625","0.03091208475","0.047198140125","0.05501908175","0.043922484375","0.028518434","0.011079029375","0.00022152975","0","8.67345e-05","0.000173469","0.000173469","0.000173469","0.000920295875","0.0049258165","0.00999527525","0.01180604025","0.010972478875","0.00688022375","0.001851694125","0.000117513875","0.0001531695","0.000384890875","0.00136726275","0.127082257625","0.252046602","0.253096219375","0.253391182875","0.12844756875","0.007090454875","0.010966005","0.0130720155","0.01417614","0.014031865875","0.011743115","0.008601417375","0.006795553","0.00338297275","0.010668166875","0.020538921625","0.029274692875","0.049382894375","0.05071511475","0.04074724875","0.031877401875","0.011683168625","0.000250425499999999","0.024023299375","0.04791668","0.04791668","0.05878959875","0.04594448675","0.022226456","0.022226456","0.011803345625","0.001192735375","0.0010052355","0.001899255375","0.00601298725","0.00923269925","0.009576560125","0.009494276125","0.006532586015625"
"121820_right_com1","0.521431264364258","0.466409852289063","0.4253894013125","0.2910734935","0.133627045625","0.084232028875","0.042155288125","0.015162546","0.013678084","0.024084868375","0.047134921625","0.0591127085","0.05902930925","0.041564047","0.012053323625","0","0","0.004556779","0.009113558","0.009113558","0.015092285625","0.01651423425","0.01195745525","0.01195745525","0.005978727625","0.001373439","0.002746878","0.002746878","0.002746878","0.001373439","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00186302425","0.0037260485","0.005504412375","0.014583079125","0.0296448245","0.037406267","0.03656257325","0.0315906405","0.019410212625","0.01135802375","0.010423353625","0.006316619625","0.001572277875","0.00091865425","0.003877339875","0.005980362625","0.01128363525","0.01560526225","0.012646576625","0.010543553875","0.00524028125","0","0","0","0","0","0","0","0"
"121820_right_com2","0.0140101538710938","0.01415856646875","0.01547880675","0.018601156","0.014880813625","0.013693214","0.011100185625","0.011296130375","0.019158975625","0.028914012875","0.131918280375","0.26190744275","0.404357426375","0.621262862625","0.63992725625","0.58329618975","0.5967833495","0.503124172625","0.424041207375","0.345866469625","0.1831311165","0.048907552125","0.004049393375","0.00355875975","0.04310747475","0.093436582625","0.10389075","0.104775900625","0.07011028975","0.07748329875","0.174561497125","0.352178323375","0.5315113955","0.580151042375","0.58460704925","0.495667693375","0.383448764625","0.34806962475","0.296503052625","0.243697019875","0.171201909875","0.099681497375","0.067243803125","0.05854144725","0.0597570395","0.0606437765","0.031944925875","0.003677258375","0.002766786625","0.001743787","0.001743787","0.001621059125","0.010323714375","0.0482871705","0.093575375","0.11764563675","0.128399491375","0.1108621905","0.07434103375","0.053760788","0.036922400625","0.01874593575","0.016762870625","0.01705798125","0.01356796525","0.011761171625","0.0108446525","0.012300586125","0.01286624525","0.0119198665","0.006378647625","0.001218148375","0.000866793125","0.0013252955","0.001488933","0.003023506","0.004667090375","0.004789044921875"
"121820_right_com3","0.123168313432861","0.113278021806641","0.108598245203125","0.068481735625","0.042839654875","0.03129864575","0.01669255825","0.018923212","0.017530448375","0.024893548625","0.051974491625","0.09185599075","0.132737633375","0.15227374275","0.131102513375","0.1034983955","0.120538546125","0.239451264375","0.40803102925","0.487184505125","0.47884721975","0.363282650875","0.18708442975","0.092804439125","0.0379755715","0.001709568875","0.000601403","0.005704106875","0.01048999675","0.0108174815","0.012315040625","0.008130047125","0.0048749105","0.006078179","0.00494257975","0.00441905425","0.003004590875","0.0015901275","0.001195942625","0.0016351765","0.009318221125","0.099420796875","0.210420233125","0.2737694805","0.30433425075","0.218079502","0.109116257625","0.0449335915","0.00628489775","0.002199621","0.00167010525","0.004546994625","0.028227113","0.055043273125","0.063432615375","0.08794772475","0.20641044575","0.42424460225","0.543849133875","0.523107243125","0.44958674125","0.272561775","0.1520995985","0.21759994","0.229732998125","0.183169378625","0.217276702625","0.2067058645","0.149282223125","0.128057063125","0.084911365625","0.02333175425","3.725e-06","0.013174673375","0.028130746375","0.030436693","0.030950065","0.02164787475"
"121820_right_com4","0.371916144630859","0.409040448296875","0.343234170375","0.296211154","0.155975484125","0.031582102125","0.02185590125","0.014586390125","0.029629193375","0.0585109945","0.081352018625","0.103769824","0.1043546495","0.073015501875","0.049262816375","0.029592749125","0.011287343125","0.023928102625","0.042264702125","0.043744113","0.043695181375","0.026746519375","0.0049233945","0","0.00264900025","0.01589056475","0.03295687325","0.0394306175","0.043665334","0.038033242","0.02169268925","0.015218945","0.00833522825","0.00072575575","0","0","0","0","0","0","0.001476186875","0.004791378625","0.015863088125","0.037853962625","0.053474451125","0.054497764875","0.055778436875","0.0684378805","0.07363914175","0.06930063625","0.05694825475","0.022297936625","0","0","0","0","0","0","0","4.6113375e-05","0.019721395625","0.04939728525","0.08245498475","0.1142318165","0.116479805125","0.104877011","0.081107594875","0.053611142125","0.03168787125","0.01453609325","0.0333506375","0.058316275125","0.0615927665","0.0644264685","0.043839303125","0.019473687375","0.017079565625","0.016341861453125"
"121820_right_com5","0.473331284815918","0.409743002589844","0.35095097121875","0.21826534075","0.07238267175","0.044236092875","0.035227970875","0.01563043375","0.009140460625","0.00853764375","0.01034698575","0.019460150625","0.023768026875","0.023499207125","0.0183379795","0.009224814625","0.009496055625","0.020566876","0.02823219325","0.02936224775","0.048718813875","0.078009476875","0.096415957375","0.105727844875","0.080194976","0.038182458875","0.012939876375","0.002497934375","0.0016584305","0.000829215249999999","0.005930845875","0.021611509375","0.031361327","0.031361327","0.025430481125","0.011065870125","0.002632105","0.002632105","0.002632105","0.00941029625","0.05264642525","0.091273937375","0.099154123625","0.09715286575","0.05298305825","0.021046633375","0.022272988","0.023419757","0.02786168425","0.021170597","0.012064056125","0.00482430125","0","0","0","0","0","0","0","0","0","0","0","0.00225568375","0.00863231575","0.012753264","0.012753264","0.01049758025","0.00412094825","0","0","0","0","0.01036730875","0.02149281925","0.034981742625","0.0547882755","0.0583453124375"
"121820_right_com6","0.37669621999707","0.384451705351562","0.3244782788125","0.2567566495","0.148666367625","0.0841087485","0.073833335875","0.06428444725","0.034417484875","0.002603370625","0.000197843749999999","0.00047438175","0.00075091975","0.006213774125","0.02152688","0.033614975","0.039951101375","0.163586529875","0.29924541475","0.312753850625","0.306042264375","0.1769439815","0.02597199075","0.000292892375","0.00092969775","0.00127361075","0.00127361075","0.000980718375","0.000343913","0.001446835625","0.00338328125","0.00387289125","0.00387289125","0.002438518125","0.000514535","2.4925e-05","2.4925e-05","1.24625e-05","0.0008335285","0.001667057","0.001667057","0.0802128135","0.165141171125","0.17152377225","0.17152377225","0.09297801575","0.007216129625","0","0","0.006784390625","0.027299083375","0.0425035715","0.0439777575","0.037753407","0.020619190875","0.00823513925","0.00676095325","0.033220762875","0.077362636625","0.112643963875","0.136911207375","0.1186861865","0.073290684625","0.035188920875","0.011332722","0.092701228625","0.2113177245","0.244144508875","0.279487452625","0.2369602765","0.133849239625","0.1060524505","0.07329626975","0.027542328375","0.009910020875","0.004880025625","0.002034107375","0.000558042171875"
"ZT6_cycle_mean","0.0762221161987305","0.0733387436523438","0.06933713471875","0.05713173575","0.044775019375","0.057757278375","0.086650827875","0.122314449","0.15738390875","0.16566845825","0.170545185","0.189970070375","0.218601294375","0.258857427","0.2840381015","0.28945510025","0.29035108975","0.288973826","0.274492610875","0.245985376125","0.202224388125","0.150288794","0.11124572825","0.081871679875","0.063099947375","0.053399827125","0.05417029175","0.06476062375","0.08134424125","0.120170907375","0.161504531375","0.2014276385","0.231967080875","0.215957526","0.187601533625","0.1629759455","0.150916625375","0.169891255","0.191166064125","0.212473927125","0.222849516125","0.22224254975","0.21952894725","0.193410439375","0.163184212125","0.129646957125","0.09065407525","0.067738928875","0.050756445875","0.041252483375","0.0462725795","0.05524291325","0.067961859125","0.086282979","0.10871010675","0.132077768875","0.1476508975","0.1530014115","0.141033115375","0.12068082375","0.104460316375","0.0917977845","0.090258448","0.10658246325","0.123587377875","0.13976695175","0.154603882625","0.14508280675","0.12561876875","0.101405315125","0.077871989125","0.06622211475","0.058325649375","0.0530509195","0.04975667875","0.046324735625","0.044830658875","0.045650581984375"
"120820_left_com1",NA,NA,NA,NA,NA,NA,"0.217282937330322","0.210045441111328","0.220186700640625","0.234832938125","0.27102220825","0.3800524745","0.497853417625","0.501004804","0.516444846625","0.513113443875","0.478104204875","0.528515035125","0.541876113625","0.487549279625","0.392841276375","0.2714463705","0.223257651","0.211722214","0.2065540605","0.249519387625","0.315539538","0.377882925625","0.422874452375","0.4537488295","0.395618172875","0.325467594","0.373278036625","0.42906659725","0.4671546285","0.4562486675","0.377189109375","0.296719284","0.218897715625","0.184014611125","0.142583131875","0.0936782075","0.093821741125","0.0934209495","0.094454069625","0.09945829525","0.07426450275","0.04849508575","0.033180523125","0.029935176625","0.058912681125","0.087122161125","0.125724279875","0.174376230625","0.17734734875","0.15192675225","0.107912478375","0.048051242375","0.018317045","0.015027057625","0.015098286","0.01538434325","0.01417168775","0.0120710725","0.027805204625","0.043991688375","0.03998194925","0.036025350875","0.018010555125","0.000696846749999999","0.00134305725","0.00249307","0.00269604875","0.010582910625","0.043780719125","0.107102817125","0.1953897925","0.2616237566875"
"120820_left_com2",NA,NA,NA,NA,NA,NA,"0.79404264768335","0.803339161248047","0.783706165234375","0.719666415875","0.548772922125","0.42507721075","0.414972345","0.424213047625","0.47448599225","0.50139053075","0.438405037125","0.36694219525","0.313126404","0.295370964125","0.321460605","0.364001692125","0.389691357125","0.369083699","0.362358302125","0.329124948875","0.25737769625","0.18501924375","0.081375338375","0.0846951895","0.223752591375","0.38528438375","0.519879301125","0.54455005975","0.47299561525","0.390071038125","0.334450550875","0.281352370375","0.213677396375","0.180169992","0.21694108725","0.26844449075","0.29738600925","0.31360406025","0.293539070125","0.31350146225","0.37731425725","0.3596722995","0.277632062625","0.19954897975","0.13330502025","0.10649426425","0.09164314175","0.055780153125","0.03184879","0.020443506125","0.021382294375","0.063781774","0.125184870375","0.185758119625","0.25105708125","0.255135356625","0.249131726875","0.25953184425","0.232930405625","0.227174009625","0.191941573375","0.123607847","0.1076828685","0.101824822","0.119647991875","0.197543691625","0.22954956475","0.21703340025","0.229605599","0.207098198875","0.224339158375","0.288450775421875"
"120820_left_com3",NA,NA,NA,NA,NA,NA,"0.0577241321901855","0.0494528624277344","0.043277242671875","0.027643017375","0.010295718875","0.00704658875","0.004357176","0.001097268","0.000118708875","9.569125e-05","0.0004784745","0.00305047575","0.005191848125","0.0051440025","0.00476121925","0.0022045445","0.005221078","0.019616519375","0.029970521625","0.03282517325","0.032982682125","0.029626303125","0.0268417885","0.026107681875","0.0240078605","0.016325845875","0.044042748","0.1720827155","0.390765512625","0.585974872625","0.624264565625","0.494989390375","0.273934143","0.07536773525","0.0017916525","0.000890988750000002","0","0","0.000725353125","0.001844328","0.00223794975","0.00223794975","0.003750606375","0.0049599875","0.005152447","0.007924871125","0.008227190875","0.00664993725","0.03022746225","0.051131182375","0.049437492375","0.049903637875","0.026794722","0.00380265975","0.00295602025","0.001738772375","0.000684082","0.000571723125","0.00114344625","0.001733263","0.00232307975","0.001751356625","0.0011796335","0.000963128","0.004237178","0.0077277335","0.009954787375","0.01180853","0.00794466325","0.00445410775","0.002227053875","0.000278381734375"
"120820_left_com4",NA,NA,NA,NA,NA,NA,"0.0036124326027832","0.00399331441601562","0.003855725078125","0.004454882625","0.005107475875","0.00476310025","0.0054455525","0.00745396125","0.009116592375","0.01168430475","0.017575796375","0.022881310625","0.025028293625","0.025703217","0.02485109275","0.023221496125","0.02882116925","0.0485358775","0.076505929625","0.11309118525","0.138654169","0.16075400775","0.164838115875","0.137088710625","0.130318386625","0.12271693775","0.1275349465","0.219970755625","0.321312465375","0.411411232375","0.51939537775","0.594347999875","0.683610106625","0.752119176125","0.816076594625","0.880446145625","0.826446287125","0.71945173375","0.604845397375","0.45154196675","0.3355856705","0.266122570625","0.224038609125","0.247357551125","0.302429394875","0.40086787975","0.47874248075","0.42639595725","0.342089914875","0.244189595375","0.140152390375","0.09942059525","0.096360234875","0.09617533","0.0877902485","0.0915199005","0.088359968","0.0797547405","0.070099609375","0.05500500075","0.059161111","0.069375450625","0.068322247125","0.0644234245","0.066639863625","0.066957328125","0.07900968625","0.097947945625","0.091406480625","0.10199091225","0.10580246375","0.09276003121875"
"120820_left_com5",NA,NA,NA,NA,NA,NA,"0.0425605768425293","0.0491123051464844","0.051804874421875","0.053930460375","0.05248492625","0.050379421875","0.057428218875","0.0806654935","0.101856155625","0.147943674375","0.276908155625","0.425259642125","0.518003762","0.516249797625","0.44294900425","0.3170872615","0.2001836035","0.14564124125","0.073630270125","0.0232840985","0.040244452","0.06412389975","0.07056869725","0.079897739625","0.07013054525","0.043053060625","0.030884349875","0.016971518125","0.004609242875","0.002161119125","0.002479935375","0.0092987335","0.018176656625","0.020816550125","0.02147061075","0.0145888455","0.005710922375","0.001865126","5.16250000000013e-06","0.00088821675","0.031854008625","0.072053112375","0.084000428875","0.089014725625","0.06239010725","0.0496811905","0.081084291625","0.10595092575","0.13113661425","0.119180007875","0.079595834625","0.053043952625","0.0258834555","0.024678254","0.045015669375","0.0569808645","0.060043131","0.05204525975","0.0355787775","0.02213059475","0.04534138725","0.086562156875","0.132818577125","0.19500352725","0.322443588625","0.42771685575","0.404787778","0.34851694475","0.20082304025","0.055874461375","0.060846030375","0.090740673796875"
"120820_left_com6",NA,NA,NA,NA,NA,NA,"0.121859595566162","0.128592865310547","0.123986396734375","0.119878833875","0.1061266435","0.078549568125","0.058005703125","0.050289615875","0.042577490125","0.040736502625","0.055519043375","0.067453049625","0.097352947625","0.12602607325","0.1182820115","0.100060085375","0.0868516155","0.082464472625","0.109684199625","0.15522428875","0.165640906125","0.155127951375","0.13549079525","0.112775395125","0.10909032825","0.132726634125","0.167617917125","0.19606112025","0.205643882875","0.190481170875","0.170393862125","0.252215951","0.395179627125","0.55322790975","0.68279331625","0.5960418765","0.435316301875","0.27141811775","0.13399135825","0.09631502975","0.073013029875","0.05448478225","0.038171639125","0.041275762375","0.058480041625","0.07219676675","0.078637407875","0.0825279675","0.095186406125","0.105611818875","0.127791234","0.13221965325","0.103917890875","0.095811430875","0.10306463125","0.113433749875","0.13600455625","0.145464286375","0.120037057","0.092275577625","0.082598030125","0.068704948375","0.0594567475","0.053840376625","0.039359377375","0.02665487025","0.036028280875","0.0600349035","0.06776484675","0.06645470075","0.05354000825","0.03712117740625"
"120820_right_com1",NA,NA,NA,NA,NA,NA,"0.139096538402344","0.14062616571875","0.13557901975","0.113438887","0.097592335875","0.10516587725","0.141860957625","0.169076659","0.17039847375","0.155074043","0.136538171375","0.173966318625","0.21378859325","0.233459269875","0.250154541875","0.2468475755","0.293521708125","0.350831370625","0.370738201","0.395500633875","0.375703198125","0.432286542","0.5689418235","0.61670588775","0.6063768295","0.479461676625","0.308278715125","0.203521610875","0.17897411975","0.221268133","0.207760657375","0.223975427625","0.225089134","0.19752583175","0.215960452875","0.1662458775","0.11295765775","0.064261485","0.014578438","0.010478080625","0.010344964375","0.010881253","0.013110426125","0.011891857375","0.00968781725","0.008164074125","0.00451075275","0.001722023","0.003285254875","0.018761136875","0.064118110375","0.1447718265","0.213609087625","0.24440896525","0.22370577825","0.1436699405","0.07280362075","0.027041295125","0.002304392375","0.002857780375","0.013013622","0.122669269875","0.238019769","0.254764776375","0.249649774125","0.146642744875","0.04895194875","0.045570064625","0.0430328015","0.046312400375","0.0755541145","0.1064803396875"
"120820_right_com2",NA,NA,NA,NA,NA,NA,"0.121544381762207","0.137721173035156","0.11429542578125","0.11230605025","0.071776627625","0.037998326375","0.046999454","0.03495057325","0.02780112975","0.015314813375","0.00362020525","0.0044119135","0.0044119135","0.002997665","0.012275197125","0.02296697775","0.06191762675","0.141012463875","0.227560757625","0.332051897875","0.3634821195","0.337611434","0.32607996875","0.270653705625","0.2309494925","0.200234847125","0.148479165625","0.1158642225","0.10742547325","0.1212985175","0.10591614125","0.08320033575","0.0609624275","0.033609412125","0.023276687625","0.01805907025","0.01805907025","0.01962365975","0.027095149375","0.048002098125","0.066345339375","0.085331982875","0.1063251395","0.1282494645","0.266480891125","0.448758840375","0.565879185625","0.590803721125","0.451472265625","0.256856760625","0.102242234","0.035196903","0.018664168875","0.0014209565","0.12109253825","0.240727755375","0.33591613225","0.468571598375","0.38633074125","0.265985045875","0.175864737625","0.048987818375","0.01155709375","0.021682383375","0.026029126125","0.02025057925","0.02025057925","0.010161187375","7.17955000000001e-05","7.17955000000001e-05","7.17955000000001e-05","4.48721875000001e-05"
"120820_right_com3",NA,NA,NA,NA,NA,NA,"0.36395234571167","0.374914458849609","0.412339688046875","0.525780732375","0.6962656065","0.815232169625","0.876459172875","0.8124653245","0.617311510125","0.4415066225","0.28047708925","0.16803201175","0.148399391125","0.1140480605","0.0888468265","0.09961029625","0.08528266675","0.067103440375","0.037416922625","0.005737056875","0.02516435525","0.087916842","0.168042029125","0.211857581875","0.208367894625","0.183652164375","0.133173375375","0.115168248625","0.124769907125","0.11567805275","0.139292071625","0.17173544775","0.16871694275","0.143579765875","0.090329236375","0.0310873815","0.020112989625","0.061111891","0.1127525435","0.14462403725","0.156602442875","0.143634912","0.119001873125","0.133453357875","0.1391906735","0.122358525875","0.123959720625","0.10874593125","0.110168207125","0.149374795","0.179619452875","0.1737571735","0.140785220375","0.088691062375","0.029877961","0.004671416125","0.00221988275","0.000100504750000001","0.0027561385","0.0342082785","0.083349223375","0.132875623","0.1842903105","0.211716907","0.257280959625","0.303487251","0.344340529","0.3504538805","0.260910708625","0.195326016625","0.179219333125","0.185373845640625"
