,,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84
Big_cycle,1003_cycle_com1,,,0.06910616,0.059592309,0.058188767,0.066222247,0.10064915,0.181030342,0.277219994,0.3283709,0.314610799,0.269003304,0.215110356,0.17061908,0.142781922,0.111136396,0.056161985,0.020109898,0.018253192,0.029204136,0.039819327,0.041048964,0.034113237,0.017881634,0.025605563,0.045593724,0.056441016,0.094757421,0.154571506,0.194895834,0.3152311,0.515937524,0.585016493,0.585021829,0.528814932,0.333973756,0.216853396,0.178896901,0.104546967,0.058038805,0.027391149,0.004653087,0.003048414,0.004574318,0.007001257,0.012806537,0.021397536,0.02224061,0.028150882,0.038658562,0.040547209,0.042974251,0.050265865,0.141114308,0.279486296,0.355002531,0.374052745,0.2755962,0.128026866,0.048204927,0.013988247,0.011599241,0.0166912,0.015850538,0.014453893,0.007049626,0.000379441,7.03E-06,3.89E-05,0.00048517,0.000906683,0.000899658,0.000867829,0.000421513,0.003210016,0.006821284,,,
Big_cycle,1003_cycle_com2,,,0.373410461,0.347611197,0.338803872,0.2633139,0.168119679,0.114245921,0.111720189,0.216580334,0.416978861,0.555110171,0.529817316,0.446523659,0.282594789,0.148796619,0.118378518,0.070104763,0.041808942,0.047575244,0.052759937,0.053716254,0.043107201,0.02689786,0.019591733,0.018868074,0.017906815,0.018201075,0.012409364,0.003499704,0.000635422,0.034908027,0.180994533,0.36533411,0.475041179,0.501177102,0.380095156,0.201812429,0.116113838,0.078797936,0.059310339,0.059504215,0.044061433,0.026816749,0.031079614,0.044159948,0.05044218,0.05460176,0.051958994,0.036398638,0.024376241,0.015706583,0.010521681,0.007383388,0.018089861,0.086718608,0.188970795,0.281732148,0.367096391,0.380857733,0.32915485,0.259692018,0.168488911,0.093741933,0.049120488,0.037654144,0.038972669,0.054418071,0.070031343,0.057836265,0.04889274,0.024771639,0.014776697,0.0375748,0.049867557,0.057948555,,,
Big_cycle,1003_cycle_com3,,,0.142614279,0.140087423,0.136757539,0.116257359,0.094862201,0.082468926,0.160037667,0.297503666,0.477164248,0.632511651,0.622693548,0.522086216,0.399770512,0.288781945,0.196489213,0.150638855,0.091006372,0.035505935,0.044585819,0.057468462,0.064810039,0.06110195,0.051848157,0.030421156,0.010743384,0.006007823,0.003781553,0.012815306,0.057021945,0.161457972,0.266474558,0.319360923,0.341483103,0.306443515,0.252077327,0.21028607,0.161521208,0.15834977,0.212697143,0.319324744,0.387854467,0.351638013,0.288830064,0.206958017,0.17049221,0.22473553,0.276965346,0.280384423,0.309323206,0.359600578,0.33344524,0.297696133,0.229553334,0.127796051,0.091131268,0.076805011,0.066930097,0.044155757,0.029005021,0.040234657,0.056849778,0.075173905,0.077990099,0.101443379,0.123403576,0.117120564,0.140845144,0.144623369,0.120352819,0.132336692,0.114535798,0.079135391,0.068369814,0.044177347,,,
Big_cycle,1003_cycle_com4,,,0.131036596,0.126638741,0.161057049,0.215562587,0.226703638,0.19514477,0.113649006,0.027493087,0.005239414,0.012052702,0.018042809,0.020931105,0.017523467,0.011267738,0.005396519,0.001783213,0.000681698,0.000341687,0.000476556,0.002052312,0.006849761,0.010904881,0.016851855,0.03246942,0.049305993,0.068331147,0.132516223,0.25673491,0.418841702,0.549862644,0.65977314,0.742196953,0.735536179,0.70739061,0.613804118,0.445831372,0.285945022,0.159872778,0.073234879,0.017593427,0.000589358,0.000524805,0.005461835,0.030945417,0.079329792,0.116652728,0.122527636,0.099174765,0.054362611,0.024507975,0.024051419,0.030069177,0.041973077,0.04807076,0.038305983,0.030953522,0.016609046,0.003440059,0.003083839,0.002310159,0.000988893,0.000550248,0.000243949,0,0,0,0.000370646,0.009222831,0.034079741,0.054406945,0.061114717,0.058287804,0.036795849,0.021534397,,,
Big_cycle,1003_cycle_com5,,,0.067323052,0.064170698,0.07305121,0.075982094,0.063836591,0.081493644,0.155564228,0.273673147,0.434174229,0.527256036,0.507440706,0.44743805,0.313254379,0.192927919,0.116597451,0.046505499,0.023413112,0.021283281,0.023461969,0.030986419,0.038183692,0.059130894,0.070572712,0.055127359,0.042544121,0.01971622,0.001039152,0.003755551,0.020040181,0.056554475,0.102496447,0.131806317,0.12836961,0.098973518,0.062392972,0.03584389,0.024448187,0.019445814,0.010846426,0.005367333,0.004108778,0.002693759,0.002706105,0.002752903,0.005601336,0.012108502,0.015951004,0.016051734,0.040754799,0.061408116,0.057048631,0.061946077,0.164445115,0.261293954,0.260771042,0.256441143,0.129435535,0.009753287,0.01431692,0.016101542,0.0139917,0.008581519,0.003952646,0.001319163,0.000305948,0.000554671,0.00082188,0.000850927,0.001433073,0.002327248,0.002449588,0.002374764,0.002016532,0.001425529,,,
Big_cycle,1003_cycle_com6,,,0.14425405,0.146270941,0.151589778,0.133181159,0.100646723,0.062201712,0.022815866,0.011864903,0.029319739,0.056236923,0.101410616,0.152437275,0.172177087,0.17660884,0.180400717,0.16600468,0.152206758,0.139865962,0.103627754,0.09316636,0.128537302,0.205662825,0.321313937,0.472355057,0.652195751,0.800626044,0.794108949,0.663575083,0.483801958,0.261259322,0.18006745,0.161264232,0.107940806,0.120638462,0.145595342,0.165903327,0.185634077,0.155904972,0.091274871,0.067012825,0.070254463,0.072141169,0.088003003,0.072880184,0.056034332,0.095126695,0.118873836,0.11128025,0.112941659,0.080095987,0.056292248,0.070204988,0.066756451,0.08275589,0.109527238,0.122100766,0.148300972,0.145556094,0.110764033,0.08519448,0.055168731,0.037032924,0.036299662,0.044610309,0.053425934,0.0625641,0.075518831,0.071283366,0.06188445,0.054776521,0.039446155,0.028004007,0.022472958,0.016265576,,,
Big_cycle,912_cycle_com2,,,,,,0.340700441,0.343163417,0.284446028,0.219376075,0.100912602,0.023543933,0.023880739,0.016736623,0.044398157,0.078587383,0.088589539,0.099569684,0.066139385,0.030074191,0.021126014,0.027904508,0.167088216,0.305488336,0.325924071,0.323102917,0.207926465,0.108542501,0.15037354,0.185965012,0.166066522,0.130561188,0.070367864,0.020955137,0.027524427,0.056379313,0.091373816,0.113067678,0.1058003,0.072796114,0.03056576,0.008984517,0.009525592,0.010792025,0.010407856,0.007654115,0.003078222,0.001474078,0.004357109,0.032349591,0.060866104,0.072835625,0.07875097,0.078144609,0.109509264,0.202165038,0.289585611,0.305686942,0.286979617,0.214937418,0.161577297,0.166251813,0.14105027,0.12493104,0.103175024,0.059111982,0.042569648,0.025412453,0.004212001,8.48E-05,0.000155635,0.000263973,0.001125744,0.001808308,0.020726105,0.109281789,0.191748651,,,
Big_cycle,912_cycle_com3,,,,,,0.598085949,0.572748522,0.515609792,0.349820654,0.167271772,0.05667934,0.011078859,0.023851049,0.05724763,0.092225467,0.114440753,0.118984927,0.084983724,0.049890957,0.025698593,0.0089063,0.007464931,0.010943412,0.010601925,0.007574781,0.007815624,0.005058913,0.00213184,0.001696467,0.001498543,0.001359591,0.003683951,0.007457966,0.008236533,0.007919335,0.005560953,0.001786938,0.003946315,0.008083442,0.008805493,0.008912774,0.005499295,0.011831862,0.021685189,0.02163191,0.022335661,0.023642999,0.04136719,0.058487072,0.057676039,0.049970003,0.031371573,0.020635596,0.061179247,0.164521708,0.242175076,0.273960391,0.267955513,0.212326367,0.169310815,0.139690919,0.129388195,0.105837604,0.066214109,0.057849647,0.033861523,0.006697822,0.004931881,0.006714761,0.026780187,0.055990125,0.063394482,0.062688623,0.045149668,0.017762078,0.010886407,,,
Big_cycle,912_cycle_com4,,,,,,0.095080201,0.084223459,0.072895343,0.058546365,0.043610822,0.041465196,0.061255807,0.072363124,0.074975812,0.076453057,0.065800409,0.05910387,0.056069511,0.061374995,0.054975817,0.037240426,0.026582993,0.017324477,0.027728759,0.073600799,0.10738748,0.137844406,0.275452156,0.435122613,0.506964953,0.542166828,0.462911373,0.299394444,0.22136405,0.203786168,0.17621515,0.172115287,0.187517982,0.17206146,0.155395615,0.131611241,0.089354914,0.055010674,0.0415363,0.046563441,0.052803092,0.088803283,0.119654943,0.127376032,0.133007852,0.109610029,0.083363108,0.072076278,0.063906026,0.090356442,0.204506079,0.375854491,0.559099464,0.670524369,0.606558003,0.487140083,0.351022083,0.229118352,0.228502617,0.212429517,0.170776375,0.156656661,0.111945267,0.100282989,0.114854495,0.127799677,0.206796037,0.313645527,0.439272895,0.599482852,0.675673287,,,
